business_name,text,predicted_label,prediction_reason,name,description,category
SureStay Hotel By Best Western Beverly Hills,"Nice rooms, not very clean. Found bottle caps and a bag of drugs under the bed. The entire hotel reeks of drugs and cigarette. No Parking,  awful!",Valid,"The review describes a genuine stay experience at the hotel with specific details about room cleanliness, drug paraphernalia found, odors, and parking issues. Despite the negative 1-star rating, the content is relevant to the hotel's services and facilities, making it a legitimate review based on an actual visit.",SureStay Hotel By Best Western Beverly Hills,"Bright rooms in a modest budget hotel with a courtyard, plus free Wi-Fi, breakfast & parking.","['Hotel', 'Motel']"
Denny's,Breakfast here every now and then is good and inexpensive.,Valid,"The review describes a genuine dining experience at Denny's, mentioning breakfast which aligns with the business description and category as a diner/breakfast restaurant. The 5-star rating is consistent with the positive assessment of the food being 'good and inexpensive'.",Denny's,"Casual diner chain dishing up classic American comfort fare, including breakfast, 24 hours a day.","['Diner', 'American restaurant', 'Breakfast restaurant']"
City Tires,"(Translated by Google) Very attentive and very good service

(Original)
Muy atento y muy buen servicio",Valid,"The review describes a genuine service experience at the tire shop, praising the attentive service and good customer care. The 5-star rating is consistent with the positive feedback, and the content is directly relevant to the business category of tire shop/auto repair.",City Tires,,"['Tire shop', 'Auto repair shop']"
Chick-fil-A,They got everything right but sandwiche patys are smaller,Valid,"The review describes a genuine dining experience at Chick-fil-A, commenting on the food quality and portion size. Despite the high 5-star rating contrasting with the minor complaint about smaller patties, this reflects a real customer experience at the fast-food restaurant.",Chick-fil-A,"Fast-food chain serving chicken sandwiches, strips & nuggets along with salads & sides.","['Fast food restaurant', 'Breakfast restaurant', 'Caterer', 'Chicken restaurant', 'Delivery service', 'Family restaurant']"
Taco Bell,"(Translated by Google) I loved

(Original)
Amei",Valid,"The review expresses genuine positive sentiment ('I loved'/'Amei') about the restaurant experience, and the 5-star rating is consistent with the positive text. Despite being brief, the content is relevant to the dining experience at Taco Bell.",Taco Bell,"Fast-food chain serving Mexican-inspired fare such as tacos, quesadillas & nachos.","['Mexican restaurant', 'Breakfast restaurant', 'Burrito restaurant', 'Fast food restaurant', 'Takeout Restaurant', 'Southwestern restaurant (US)', 'Taco restaurant']"
Dollar Tree,Great deals!,Valid,"The review 'Great deals!' is directly relevant to Dollar Tree's business model as a discount store chain, and the 5-star rating is consistent with the positive sentiment about their deals and pricing.",Dollar Tree,"Chain offering an eclectic mix of household items, beauty products, food & more at discount prices.","['Dollar store', 'Discount store', 'General store', 'Home goods store', 'Office supply store', 'Party store', 'Restaurant supply store', 'School supply store', 'Variety store']"
Annapoorna Authentic Indian Cuisine,"Nice  Paav bhaji , Puranpoli ..!! Misal and Vada pav was Ok.",Valid,"The review describes a genuine dining experience at the Indian restaurant, mentioning specific Indian dishes (Paav bhaji, Puranpoli, Misal, Vada pav) that are relevant to the business category and description. The 4-star rating is consistent with the mixed positive feedback about the food quality.",Annapoorna Authentic Indian Cuisine,"Colorful, casual eatery serving up traditional vegetarian Indian fare, including curries & roti.","['Indian restaurant', 'Caterer', 'Vegetarian restaurant']"
Sonic Drive-In,Delicious. Fast. And it's always nice to not have to get out of the car to eat but still be able to sit and relax.,Valid,"The review describes a genuine dining experience at Sonic Drive-In, mentioning the food quality ('Delicious. Fast.') and the drive-in service experience ('nice to not have to get out of the car'), which directly relates to the business's retro drive-in service model described in their description.",Sonic Drive-In,"Fast-food burger & fries joint with an old-school feel, including retro drive-in service.","['Fast food restaurant', 'Chicken restaurant', 'Hamburger restaurant', 'Ice cream shop', 'Restaurant']"
Loteria Grill LAX,"Decent for airport food, overpriced",Valid,"The review provides a genuine assessment of the restaurant experience, commenting on food quality and pricing which are relevant to a Mexican restaurant at the airport. The 3-star rating aligns with the mixed sentiment expressed in the text.",Loteria Grill LAX,"Creative takes on classic Mexican eats plus a full bar keep this bright, airy chain outpost hopping.","['Mexican restaurant', 'Bar', 'Restaurant']"
Les Schwab Tire Center,"A bit expensive compared to some, but the service is always good",Valid,"The review provides a genuine assessment of the tire center, mentioning both price and service quality, which are relevant to the business category and typical customer experience at a tire shop.",Les Schwab Tire Center,,['Tire shop']
Fashion Fair,Refreshing for Fresno!,Valid,"The review expresses a positive sentiment about Fashion Fair with a 5-star rating. The comment 'Refreshing for Fresno!' is relevant to the shopping mall experience and location, indicating the reviewer found the mall to be a pleasant addition to Fresno.",Fashion Fair,"Indoor/outdoor mall with nationally known department stores, specialty retailers & restaurants.","['Shopping mall', 'Clothing store', 'Restaurant']"
Superior Grocers,Best produce hands down,Valid,"The review provides a genuine assessment of the grocery store's produce quality, which is directly relevant to the business category and description. The 5-star rating is consistent with the positive feedback about the produce.",Superior Grocers,"Grocery store chain stocking tortillas, international foods, takeaway fare & more.",['Grocery store']
Round Table Pizza,"If you want the old time pizza place you went to when you were in high school, then this is your place. I had the veggie pizza with olive oil and it was a little pricey but delicious. There weren't too many people in there but the place is roomy. The only thing i didnt care for was the lunch buffet which looked ravaged and not appetizing. The rest of the place was clean and counter service was pleasant. I like the space they have set aside for private parties too.",Valid,"The review provides a detailed and genuine dining experience at Round Table Pizza, describing specific food items (veggie pizza with olive oil), pricing, atmosphere, service quality, and facility observations. The 4-star rating aligns with the mixed but generally positive feedback about the food and service.",Round Table Pizza,Chain serving pizzas with a variety of toppings & sauces in a simple space.,"['Pizza restaurant', 'Caterer', 'Italian restaurant', 'Pizza delivery', 'Pizza Takeout']"
Pizza Hut,Good pizza,Valid,"The review provides a genuine evaluation of the pizza quality at Pizza Hut, which is directly relevant to the business (a pizza restaurant). The 5-star rating aligns with the positive comment 'Good pizza'.",Pizza Hut,Family-friendly chain known for its made-to-order pizzas.,"['Pizza restaurant', 'Chicken wings restaurant', 'Delivery service', 'Restaurant']"
F8 Nightclub & Bar,"Small venue, but very friendly and competent staff. Service was quick and efficient. There was no cover charge at the door and so I danced all night for the low low cost of free!",Valid,"The review describes a genuine experience at the nightclub, mentioning specific details like venue size, staff quality, service speed, cover charge, and dancing. The 4-star rating is consistent with the positive experience described, and the content is directly relevant to a nightclub establishment.",F8 Nightclub & Bar,Swanky multiroom lounge featuring a rotating mix of house & techno music.,['Night club']
Jimmy John's,Good food and fast,Valid,"The review describes a genuine dining experience at Jimmy John's, commenting on food quality and service speed, which directly relates to the sandwich shop's offerings. The 5-star rating is consistent with the positive feedback.",Jimmy John's,"Counter-serve chain specializing in sub & club sandwiches, plus signature potato chips.","['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Delivery Restaurant', 'Takeout Restaurant']"
Chong Qing Special Noodles重慶特色小麵,The pulled noodles here are really good.,Valid,"The review describes a genuine dining experience at the noodle restaurant, mentioning 'pulled noodles' which is directly relevant to the business name and category (Sichuan/Chinese restaurant). The 4-star rating is consistent with the positive feedback.",Chong Qing Special Noodles重慶特色小麵,,"['Sichuan restaurant', 'Chinese restaurant']"
Lucky 1 Food Store,"It's a good place to get beer or sodas however you have to check the expiration date of candy, food, etc.  They often have expired products",Valid,"The review provides a genuine experience about shopping at the grocery store, mentioning specific products (beer, sodas, candy, food) and giving practical advice about checking expiration dates. The content is directly relevant to the grocery store category and describes actual customer experience.",Lucky 1 Food Store,,['Convenience store']
New City Chinese Cuisine Dim Sum,Great dim sum. Price is cheap and service is good!,Valid,"The review describes a genuine dining experience at the Chinese restaurant, commenting on specific aspects like dim sum quality, pricing, and service. The 4-star rating is consistent with the positive feedback, and the content is directly relevant to the business description and category.",New City Chinese Cuisine Dim Sum,"Large, informal Chinese eatery with an expansive menu including dim sum & dessert.","['Chinese restaurant', 'Authentic Japanese restaurant', 'Restaurant', 'Seafood restaurant', 'Traditional restaurant']"
First Awakenings,"Just want to say wow.Loved it.one of the best place for breakfast.service was excellent and food was wow,so so good. Perfect serving size and  very good.will definitely come again when visiting this town.",Valid,"The review describes a genuine breakfast dining experience at the restaurant, mentioning specific aspects like service, food quality, and serving size. The 5-star rating is consistent with the highly positive text, and the content is directly relevant to the restaurant's breakfast offerings as described in the business description.",First Awakenings,Hearty portions of classic breakfast items & other casual American cooking served in a cozy room.,"['Breakfast restaurant', 'American restaurant', 'Gluten-free restaurant', 'Restaurant']"
Crustacean Restaurant,Delicious and good service.,Valid,"The review provides a genuine assessment of the restaurant experience with positive feedback on both food quality ('Delicious') and service quality ('good service'), which is directly relevant to the Vietnamese/Asian fusion restaurant. The 4-star rating is consistent with the positive text.",Crustacean Restaurant,"Dungeness crab & garlic noodles are highlights on the menu of this upscale, Indochina-themed venue.","['Vietnamese restaurant', 'Asian fusion restaurant', 'Restaurant', 'Seafood restaurant']"
Boot Barn,Oh this is heaven,Valid,"The review expresses a positive sentiment ('Oh this is heaven') with a 4-star rating that is consistent with the positive text. While brief, the comment relates to the shopping experience at this Western apparel/boot store.",Boot Barn,"Retail chain with a variety of Western & work-related apparel, shoes & accessories, plus gifts.","['Boot store', 'Clothing store']"
Moonstar,"Great selection, great atmosphere, great service, and food was delicious!",Valid,"The review describes a genuine dining experience with specific positive comments about selection, atmosphere, service, and food quality, which are all relevant to a buffet restaurant. The 5-star rating is consistent with the positive feedback.",Moonstar,"Lively spot with exhibition kitchen & an Asian buffet featuring seafood, sushi & a wok station.","['Buffet restaurant', 'Restaurant']"
Westport Beach RV Park and Campground,Beautiful back drop,Valid,"The review describes a genuine aspect of the campground experience. 'Beautiful back drop' is relevant to a seaside campground's scenic setting, and the 5-star rating is consistent with the positive comment about the location's visual appeal.",Westport Beach RV Park and Campground,"Tranquil seaside campground offering pitches & cabins, plus a beach, a store & games.","['Campground', 'Public beach', 'RV park']"
IKEA,"Nice place for shopping,reasonable prices for home decor and furniture,best place to buy peaceful furniture. Customer service is always as expected little worst at Ikea. Long wait times, no helper when needed. Has to find things own especially weekends. We buy here reasonable home stuff and regularly Candles for home. Go to place when we want to do Some shopping Activity..!",Valid,"The review provides a genuine experience about shopping at IKEA, discussing relevant aspects like furniture, home decor, pricing, customer service, and wait times. The content directly relates to the business description and category as a furniture store, and the 4-star rating is consistent with the mixed but overall positive review.",IKEA,"Scandinavian chain selling ready-to-assemble furniture, plus housewares, in a warehouse-like space.","['Furniture store', 'Appliance store', 'Lighting store', 'Outdoor furniture store']"
From the Hearth Drive-Thru,Would like to see more food from this location,Valid,"The review expresses a genuine desire for more food options at this drive-thru location, which is relevant to a business that serves coffee, pastries, salads, and sandwiches. The 3-star rating and constructive feedback indicate a legitimate customer experience.",From the Hearth Drive-Thru,,"['Coffee shop', 'Pastry shop', 'Salad shop', 'Sandwich shop']"
Descanso Beach Club,"Beside the view you can rent the boat, and the restaurant has good food.",Valid,"The review describes genuine experiences at the location, mentioning the view, boat rental services, and restaurant food quality. The content is relevant to a beach club that serves as both a restaurant and cocktail bar, and the 5-star rating aligns with the positive feedback.",Descanso Beach Club,,"['Restaurant', 'Cocktail bar']"
Walmart,Waiting for a long time to pay before the store closes.,Valid,"The review describes a genuine shopping experience at Walmart, mentioning waiting in line to pay before store closing time. This is relevant to the retail store experience and the 4-star rating is reasonable for someone who had to wait but still gave a positive overall rating.",Walmart,,['Clothing store']
Ritual Açai,"I would honestly give this place and its service 10 stars if I could and they deserve every star. I have been to this location multiple times and have always received amazing service. The Açaí bowls are divine and always fresh, such great taste! If you happen to go and Deborah is working she is absolutely amazing! So cheerful, eager to help, friendly and she even cares about the stores outer appearance and location. I observed her go outside and clean/sweep up all the debris around 2 public trash bins. She is excellent and always such a pleasure for her to assist when I visit. I will definitely be visiting again and recommending this place to my friends.",Valid,"The review describes genuine multiple visits to the location with detailed experiences about the açaí bowls, service quality, and specific staff member. The 5-star rating is consistent with the highly positive detailed feedback about the food and service.",Ritual Açai,,"['Health food restaurant', 'Açaí shop', 'Brazilian restaurant', 'Juice shop']"
McDonald's,"Closed due to repairs,  15 November 18.",Valid,"The review provides factual information about the restaurant being closed for repairs on a specific date, which is relevant to potential visitors of this McDonald's location. Despite the 1-star rating, this appears to be a legitimate review sharing useful information about the business status.",McDonald's,"Classic, long-running fast-food chain known for its burgers & fries.","['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']"
Popeyes Louisiana Kitchen,"Arrived after dark. No lighting over entrance doors. Age 71 kinda scary.
Had 2 piece meal. Did not taste fresh. Had been setting for a while.
My normal visits are about dinner time.",Valid,"The review describes a genuine dining experience at Popeyes, mentioning specific details about the visit (arrived after dark, poor lighting, 2-piece meal quality, comparison to normal dinner visits). The 3-star rating is consistent with the mixed experience described - noting both negative aspects (lighting, food freshness) and indicating they are a regular customer.",Popeyes Louisiana Kitchen,"Louisiana-inspired fast-food chain known for its spicy fried chicken, biscuits & sides.","['Chicken restaurant', 'Cajun restaurant', 'Fast food restaurant', 'Restaurant', 'Seafood restaurant']"
Santa Barbara Shellfish Company,Quaint little spot with amazing food and great service,Valid,The review describes a genuine dining experience with positive comments about the food and service that are relevant to this seafood restaurant. The 5-star rating is consistent with the positive feedback.,Santa Barbara Shellfish Company,"Casual waterfront restaurant serving seasonal seafood with ocean views, outdoor patio & fire pit.",['Seafood restaurant']
Traveling Rings Set 1,"A great place to come out to enjoy the sunset, meet friends and for a fun workout.",Valid,"The review describes a genuine experience at a gym location, mentioning workout activities and social aspects like meeting friends, which are relevant to the gym category. The 5-star rating is consistent with the positive experience described.",Traveling Rings Set 1,,['Gym']
Jake's Rockin' Ramen,The only ramen place around that I am aware of. Decent food.,Valid,"The review describes a genuine dining experience at the ramen restaurant, mentions the food quality as 'decent', and the 4-star rating is consistent with the moderately positive assessment. The content is directly relevant to the business category and name.",Jake's Rockin' Ramen,,"['Ramen restaurant', 'Japanese restaurant', 'Soba noodle shop']"
"Glazed And Confuzed Tahoe Donut, LLC",The Best,Valid,"The review expresses a positive opinion ('The Best') about the donut shop, which is relevant to the business category and description. The 5-star rating is consistent with the positive sentiment, indicating a genuine customer experience.","Glazed And Confuzed Tahoe Donut, LLC",Low-key outlet serving assorted donuts in varied & creative flavors alongside coffee drinks.,"['Donut shop', 'Breakfast restaurant', 'Cafe', 'Coffee shop', 'Espresso bar']"
Franky's,I had never had a fishbowl prior to Franky's. Now I'll never miss a single Thursday!,Valid,"The review describes a genuine experience at Franky's, mentioning 'fishbowl' (likely a cocktail given the business serves cocktails) and establishing a regular Thursday visit pattern. The 5-star rating is consistent with the positive sentiment expressed.",Franky's,"Locally-owned joint offering pizza & Italian mains such as pasta & chicken piccata, plus cocktails.",['Italian restaurant']
Marriott Marquis San Diego Marina,Such a great hotel. And location is perfect,Valid,"The review provides a genuine assessment of the hotel, praising both the accommodation quality and location. The 5-star rating is consistent with the positive feedback, and the content is directly relevant to the hotel business.",Marriott Marquis San Diego Marina,"Upscale bayside lodging offering 3 restaurants & an outdoor pool, plus a marina & a spa.","['Hotel', 'Indoor lodging', 'Meeting planning service', 'Wedding venue']"
Kobe Steakhouse & Lounge,Perfect sashimi and excellent service!!!,Valid,"The review describes a genuine dining experience at the Japanese restaurant, mentioning sashimi (which aligns with the sushi restaurant category) and service quality. The 5-star rating is consistent with the positive text content.",Kobe Steakhouse & Lounge,Made-to-order Japanese fare plus a rotating schedule of live music in the laid-back lounge area.,"['Teppanyaki restaurant', 'Brunch restaurant', 'Cocktail bar', 'Japanese restaurant', 'Japanese steakhouse', 'Live music venue', 'Steak house', 'Sushi restaurant']"
Costco Wholesale,"(Translated by Google) Member sincev 88

(Original)
Member sincev 88",Irrelevant,"The review only states membership duration since 1988 but provides no actual experience, opinion, or information about the warehouse store, its products, services, or facilities. Despite the 5-star rating, the content lacks any substantive review of Costco's offerings or customer experience.",Costco Wholesale,"Members-only warehouse selling a huge variety of items including bulk groceries, electronics & more.","['Warehouse store', 'Department store']"
Love's Travel Stop,Employee tried to steal my love Points by using his own card when I paid for my scale ticket. Clerk name on receipt was Yolanda....?,Valid,"The review describes a specific experience at the truck stop involving an employee allegedly misusing loyalty points during a transaction. The complaint is directly related to the business operations and customer service at Love's Travel Stop, making it a legitimate review despite the negative experience.",Love's Travel Stop,,"['Truck stop', 'Convenience store', 'Gas station']"
Popeyes Louisiana Kitchen,"Best chicken ever, but the place is small always packed but that's because the chicken is Bombay.",Valid,"The review describes a genuine dining experience at Popeyes, praising the chicken quality which is relevant to this chicken restaurant. Despite the minor typo ('Bombay' likely meant 'bomb'), the content clearly relates to the food and atmosphere of the establishment, with a 5-star rating that matches the positive sentiment.",Popeyes Louisiana Kitchen,"Louisiana-inspired fast-food chain known for its spicy fried chicken, biscuits & sides.","['Chicken restaurant', 'Cajun restaurant', 'Fast food restaurant', 'Restaurant', 'Seafood restaurant']"
Robert Earl's BBQ,The food here is awesome!,Valid,"The review describes a genuine dining experience at the BBQ restaurant with positive feedback about the food, and the 5-star rating is consistent with the positive text.",Robert Earl's BBQ,"Laid-back local BBQ joint turning out ribs, brisket, mac 'n' cheese, cornbread & more.","['Barbecue restaurant', 'Restaurant']"
Puesto Santa Clara,"Yummy food, cool atmosphere, friendly servers. Great spot to bringing visiting out of town guests for a casual but cool dinner.",Valid,"The review describes a genuine dining experience with specific details about food quality, atmosphere, and service. The 5-star rating is consistent with the positive feedback, and the content is directly relevant to the Mexican restaurant.",Puesto Santa Clara,,"['Mexican restaurant', 'Restaurant']"
ROBOTSPEAk,Super cool. The best place around for electronic noise gear,Valid,"The review describes a genuine experience at the music store, praising their electronic/audio equipment selection which aligns with the business description of stocking audio gear for computer-based studios. The 5-star rating is consistent with the positive feedback.",ROBOTSPEAk,"Classic music shop stocking audio gear for the computer-based home & project studio, plus classes.",['Musical instrument store']
Loma Square,Cool place,Valid,"The review provides a genuine, positive assessment of the shopping center with a 4-star rating that aligns with the 'Cool place' comment, showing the reviewer had an actual experience at the location.",Loma Square,"Shopping center combining an organic grocery store with major chains, plus 10 casual eateries.",['Shopping mall']
Powder Canyon,Views are breathtaking!!,Valid,"The review describes a genuine experience at the natural area, with the comment about 'breathtaking views' being directly relevant to a park/tourist attraction that features hiking trails and chaparral hills. The 5-star rating is consistent with the positive text.",Powder Canyon,This expansive natural area features chaparral hills & trails for hiking & horseback riding.,"['Park', 'Tourist attraction']"
Lolli and Pops,"The happiest store on Earth! A dentists worse nightmare,wall to wall of delicious candy. The staff were awesome-natalie  very accommodating and April was absolutely lovely! Great place to give the gift of sweets! Definitely my go to place for treats!",Valid,"The review describes a genuine shopping experience at the candy store, mentioning specific staff members (Natalie and April), the store's candy selection, and positive customer service. The 5-star rating is consistent with the enthusiastic and detailed positive feedback about the location.",Lolli and Pops,,"['Chocolate shop', 'Candy store', 'Dessert shop']"
H&M,Good selection,Valid,"The review provides a genuine assessment of the clothing store's merchandise selection, which is directly relevant to H&M's business as a chain retailer of clothing and accessories. The 4-star rating aligns with the positive comment.",H&M,"Chain retailer supplying on-trend clothing, swimwear, accessories & shoes.",['Clothing store']
El Pollo Loco,Good as always however the  el 🐔 is a little dry by itself. With salsa and everything else it's not really a problem. I do have one complaint and that is that the fountain drinks taste like somebody dumped 2lbs of sugar in a large coke.. So get yourself a burrito (chicken avocado is my favorite) and the  bowls are popular with my family also...,Valid,"The review provides a genuine dining experience at El Pollo Loco, discussing specific menu items (chicken, burritos, bowls), taste observations (dry chicken, overly sweet drinks), and personal recommendations. The content is directly relevant to this Mexican fast-food restaurant and reflects an actual visit.",El Pollo Loco,Fast-food chain outpost known for Mexican classics made with fire-grilled chicken.,"['Mexican restaurant', 'Caterer', 'Chicken restaurant', 'Fast food restaurant']"
Volvo Cars San Diego,Great people.lwill see what there skill is at end of the day,Valid,"The review expresses a positive sentiment about the staff ('Great people') and mentions evaluating their skills, which is relevant to a car dealership's service experience. The 5-star rating aligns with the positive comment about the people.",Volvo Cars San Diego,,"['Volvo dealer', 'Car repair and maintenance', 'Used car dealer']"
Courtyard by Marriott Los Angeles Burbank Airport,"Check in was easy, the room location was fine; in hotel gym was lacking, and the bathrooms left something to be desired.",Valid,"The review describes a genuine hotel experience with specific details about check-in, room location, gym facilities, and bathrooms. The 3-star rating is consistent with the mixed feedback (positive check-in experience but negative comments about gym and bathrooms). The content is directly relevant to the hotel's services and amenities.",Courtyard by Marriott Los Angeles Burbank Airport,"Straightforward hotel with contemporary rooms & an outdoor pool, plus meeting rooms & free Wi-Fi.","['Hotel', 'Indoor lodging', 'Meeting planning service']"
Walmart Supercenter,"(Translated by Google) With all the necessary measures

(Original)
Con todas la medidas necesarias",Valid,"The review mentions 'all the necessary measures' which appears to reference safety protocols or health measures at the store, making it relevant to the Walmart location experience. Despite being brief, the content relates to the business operations and the 5-star rating is consistent with a positive assessment.",Walmart Supercenter,,"['Department store', 'Clothing store', 'Craft store', 'Electronics store', 'Furniture store', 'Grocery store', 'Hardware store', 'Home goods store', 'Sporting goods store', 'Toy store']"
Tanaka Farms,"I've gone here so many times with my family.

This year however was rediculious. Not that anyone cares but I live about 30 mins from here. We got the kids pumped, ready and in the car.
As we pull into the parking lot theres 1 sign saying we need to get our tickets online.

The place was NOT packed or full so obviously I go online to get our tickets. I couldnt for the life of me find where to buy these tickets. So we walked up to the entrance where maybe 20 people were standing and asked if I was even on the right sight.
Well apparently they were sold out. With about 100 people on the property.. (This whole place is outside incase anyone hasnt seen it and its a pretty big lot of land.)

If you went successfully. How did you know, beforehand, that you had to buy tickets? And how did you get them?

And there was zero indication on their websight that the tickets were sold out.

Needless to say, for me, I'm taking my family elsewhere this year.",Valid,"The review describes a genuine personal experience visiting Tanaka Farms with family, detailing specific issues encountered with ticket purchasing and expressing frustration about the process. The 2-star rating aligns with the negative experience described, and the content is directly relevant to the farm's operations and visitor experience.",Tanaka Farms,"Long-running interactive farm with a market stand, U-pick fruit, seasonal pumpkin patch & animals.","['Produce market', 'Agricultural organization', 'Christmas tree farm', 'Fruit and vegetable store', 'Pumpkin patch', 'Tourist attraction']"
The Home Depot,have what I need,Valid,"The review is short but relevant - 'have what I need' directly relates to The Home Depot's business as a home improvement retailer that stocks tools, appliances, and other products. The 5-star rating is consistent with the positive sentiment of finding needed items.",The Home Depot,"Chain home improvement retailer for tools, appliances & other products (some offer truck rentals).","['Home improvement store', 'Appliance store', 'Bathroom supply store', 'Cabinet store', 'Hardware store', 'Lighting store', 'Paint store', 'Rug store', 'Tool store', 'Window treatment store']"
Save Mart,Alot of the employees are not friendly,Valid,"The review describes a genuine experience about employee friendliness at a grocery store, which is directly relevant to the business and service quality. The 2-star rating is consistent with the negative feedback about staff behavior.",Save Mart,,['Supermarket']
The Speedwash HS1,Nice car wash,Valid,"The review describes a genuine experience at a car wash location. The text 'Nice car wash' directly relates to the business category 'Car wash', and the 5-star rating is consistent with the positive comment.",The Speedwash HS1,,['Car wash']
QQ Noodle,Ordered takeout from here. Entrees were ~$13 and really good (and oily).,Valid,"The review describes a genuine dining experience at QQ Noodle, mentioning specific details about ordering takeout, price point (~$13), and food quality (good and oily). The content is directly relevant to the Chinese noodle restaurant and the 5-star rating is consistent with the positive experience described.",QQ Noodle,,['Vietnamese restaurant']
Crusty Crab,Was ok,Valid,The review expresses a genuine opinion about the dining experience at the seafood restaurant with a rating that matches the lukewarm sentiment of 'Was ok'.,Crusty Crab,This relaxed seafood restaurant & market offers a menu of classic dishes plus a salad bar.,"['Seafood restaurant', 'Restaurant', 'Seafood market']"
Brooks Ranch,This place has gone way down hill from what it use to be. The food is horrible an the staff is just as bad if not worse. Will never return. I'm surprised they are still open. They open at 7am an close when ever they get tired of working an dealing with people. Oh an dont ever complain to them or send something back. If you do that you have no clue what they might do. Its unhealthy in the kitchen an the way they all fix your food would just make you sick.,Valid,"The review describes a genuine negative dining experience at the restaurant, with specific details about food quality, staff behavior, operating hours, and kitchen conditions. Despite the harsh criticism and 1-star rating, the reviewer provides concrete experiential details that indicate they have actually visited the location.",Brooks Ranch,,['American restaurant']
San Pedro Fish Market and Restaurant,"Food is a little overpriced for what it is. It's good if you're a tourist visiting because you get a view of the ocean while you eat. If you're from the area, it's nothing you havent seen before.",Valid,"The review provides a genuine assessment of the restaurant experience, discussing food pricing, tourist appeal, ocean views, and local perspective. The content is directly relevant to the seafood restaurant and aligns with the waterfront location described in the business details.",San Pedro Fish Market and Restaurant,"Busy, waterfront seafood spot with outside seats, famous for its shrimp tray & on-site fish counter.","['Seafood restaurant', 'Karaoke', 'Seafood market']"
Trader Joe's,Love the quality I can always count on getting at Trader Joe's,Valid,"The review describes a genuine experience with the grocery store, praising the quality of products which is directly relevant to Trader Joe's business as a grocery chain. The 5-star rating is consistent with the positive sentiment expressed.",Trader Joe's,,['Grocery store']
Casa Jimenez Mexican Restaurant bar and grill,It was ok.  Server did not do one thing I ask for.,Valid,"The review describes a genuine dining experience at the Mexican restaurant, mentioning service issues with the server not fulfilling requests. The 2-star rating is consistent with the lukewarm feedback ('It was ok') and complaint about service.",Casa Jimenez Mexican Restaurant bar and grill,,['Mexican restaurant']
Parkway Plaza,"Everything in one place, even walmart.",Valid,"The review describes a genuine experience at the shopping mall, mentioning that everything is available in one place including Walmart, which is relevant to the mall's function as described in the category and description. The 4-star rating is consistent with the positive sentiment.",Parkway Plaza,,['Apartment complex']
Chronic Tacos,Food is great! For some reason it doesn't pop up on Google Maps unless you search for it specifically.,Valid,The review provides a genuine experience about the food quality at Chronic Tacos and mentions a technical observation about the restaurant's visibility on Google Maps. Both comments are relevant to the location and represent a real customer experience.,Chronic Tacos,"Laid-back chain serving build-your-own Mexican fare with local ingredients, including breakfast.",['Taco restaurant']
Irvine Spectrum Center Giant Wheel,"The giant wheel wheel was AWSOME, specially because my twins two year old girls went on with me. Lines aren't long at all.",Valid,"The review describes a genuine experience riding the giant wheel with the reviewer's twin daughters, mentions specific details about line wait times, and the 5-star rating is consistent with the positive sentiment expressed about the attraction.",Irvine Spectrum Center Giant Wheel,"Day or night attraction with 52,000 LED lights & panoramic city views from the top.",['Tourist attraction']
Blackbird Cafe Inc,The best food,Valid,"The review expresses a positive opinion about the food quality at Blackbird Cafe Inc, which directly relates to the restaurant's core offering. The 5-star rating is consistent with the positive sentiment, and the comment is relevant to the business category of American restaurant/coffee shop.",Blackbird Cafe Inc,"Breakfast & lunch options are dished up in this simple, snug & well-lit venue with patio seating.","['American restaurant', 'Coffee shop']"
Bob's Big Boy,Lost som tridition since the 50's mostly in the flavor,Valid,"The review provides a genuine opinion about the restaurant's food quality and how it has changed over time, which is directly relevant to Bob's Big Boy as an American restaurant. Despite some spelling errors, the content relates to the dining experience and flavor quality.",Bob's Big Boy,"Chain of family-friendly diners serving breakfast, burgers & other American comfort food.","['American restaurant', 'Hamburger restaurant', 'Restaurant']"
Phil's BBQ,One of my favorite bbq places. I love their pulled pork and their onion rings,Valid,"The review describes a genuine dining experience at Phil's BBQ, mentioning specific menu items (pulled pork and onion rings) that are relevant to a barbecue restaurant. The 5-star rating is consistent with the positive sentiment expressed in the text.",Phil's BBQ,,['Barbecue restaurant']
Willow Glen Village,"(Translated by Google) Yadara

(Original)
Yadara",Irrelevant,"The review text 'Yadara' (both translated and original) is meaningless and provides no relevant information about the shopping mall experience, services, or facilities, despite the 5-star rating.",Willow Glen Village,,['Shopping mall']
Church's Chicken,They are always bomb i never have a complaint the service is awesome VERY friendly i love it,Valid,"The review describes a genuine positive experience at Church's Chicken, praising the food quality ('always bomb'), service ('awesome VERY friendly'), and overall experience. The 5-star rating is consistent with the enthusiastic positive text, and the content is directly relevant to the fast-food chicken restaurant.",Church's Chicken,"Fast-food chain offering fried chicken, sandwiches, wings & Southern-influenced sides.","['Fast food restaurant', 'Chicken restaurant', 'Restaurant']"
Pizza Gourmet,If you like try innovative pizza combinations this the place. The Garden Melt Sandwich is to die for if you enjoy pesto and veggies.,Valid,"The review describes a genuine dining experience at the pizza restaurant, mentioning specific menu items (innovative pizza combinations, Garden Melt Sandwich with pesto and veggies) that are relevant to the business category and name. The 5-star rating is consistent with the positive feedback.",Pizza Gourmet,,['Pizza restaurant']
