business_name,text,predicted_label,prediction_reason,name,description,category
Ocean Star Super Buffet,Waitresses question everyone about ages. After 9 yrs old you pay adult price.,Valid,"The review describes a specific experience at the buffet restaurant regarding pricing policy and staff behavior. The 1-star rating is consistent with the negative experience described, and the content is directly relevant to the restaurant's service.",Ocean Star Super Buffet,,"['Seafood restaurant', 'Buffet restaurant', 'Chinese restaurant', 'Japanese restaurant']"
Grub Burger Bar,Great food and environment,Valid,"The review provides a genuine positive assessment of the restaurant's food and environment, which directly relates to the business category of 'New American restaurant' and 'Bar'. The 5-star rating is consistent with the positive text.",Grub Burger Bar,,"['New American restaurant', 'Bar']"
Gatti's Pizza,Good food.,Valid,"The review provides a genuine, albeit brief, assessment of the food quality at a pizza restaurant. The 4-star rating is consistent with the positive comment 'Good food', and the content is directly relevant to the business category and description.",Gatti's Pizza,"Long-running chain delivering pies with a wide variety of toppings, plus spicy wings & salad.","['Pizza restaurant', 'Buffet restaurant', 'Family restaurant', 'Pizza delivery', 'Pizza Takeout', 'Restaurant']"
Walmart Neighborhood Market,It has everything I'm shopping for.,Valid,"The review describes a genuine shopping experience at Walmart Neighborhood Market, with the text 'It has everything I'm shopping for' being directly relevant to the supermarket/grocery store categories. The 5-star rating is consistent with the positive sentiment expressed.",Walmart Neighborhood Market,,"['Supermarket', 'Grocery store']"
Tsunami Sushi,Great place. The sushi bar is awesome as is everyone in it,Valid,"The review describes a genuine dining experience at the sushi restaurant, mentioning specific aspects like the sushi bar and staff. The 5-star rating is consistent with the positive feedback, and the content is directly relevant to the business category and description.",Tsunami Sushi,"Creative sushi & grilled entrees pair with cocktails & spirits in a stylish, industrial setting.","['Sushi restaurant', 'Restaurant']"
Pierre Bossier Mall,A little bit of just about everything. Even get a variety of choice of delicious foods and treats. Great shopping! Great food!,Valid,"The review describes a genuine shopping experience at the mall, mentioning variety of stores, food options, and positive aspects like 'Great shopping! Great food!' which aligns well with the shopping mall category and description. The 5-star rating is consistent with the positive text.",Pierre Bossier Mall,"Casual shopping center offering familiar stores, restaurants & fast-food options.",['Shopping mall']
IHOP,They were out of this. They were out of that. The taste was just ok. The server was very nice but kept forgetting what we asked for. Took a very long time to get our food and there were only 2 other tables being served. They had the lights off on the other side of restaurant so no customers over there,Valid,"The review describes a genuine dining experience at IHOP, mentioning specific details about food availability, taste, service quality, wait times, and restaurant atmosphere. The 2-star rating is consistent with the negative but detailed feedback about the visit.",IHOP,Long-standing chain serving a wide variety of pancakes & other American breakfast & diner fare.,"['Restaurant', 'American restaurant', 'Breakfast restaurant', 'Family restaurant']"
Ruby Slipper Cafe,"I ordered the Eggs Cochon, which is a variation on Eggs Benedict.  It's a large biscuit split in two with each half topped with shredded pork, a poached egg and hollandaise sauce.  Delicious!

The wait staff was very friendly and attentive.  Pricing is a bit high for a typical breakfast, but most things on the menu can't exactly be considered 'typical'.  I'll definitely go back if the opportunity presents itself.

This location has easy access to the Canal Street streetcar and is close to the Sanger Theater and the Orpheum Theater.",Valid,"The review describes a genuine dining experience at the brunch restaurant, providing specific details about the food ordered (Eggs Cochon), service quality, pricing, and location. The 5-star rating aligns with the positive experience described, and the content is directly relevant to the restaurant's category and description.",Ruby Slipper Cafe,"Cheery cafe serving signature omelets, Southern brunch fare & cocktails in a relaxed atmosphere.","['Brunch restaurant', 'Bar', 'Breakfast restaurant', 'Southern restaurant (US)']"
Dollar General,This location is SLOW.... very slow but faster than Walmart and they always have what j need.,Valid,"The review describes a genuine shopping experience at Dollar General, mentioning service speed and product availability. The content is relevant to the store's retail operations and the 4-star rating aligns with the mixed but overall positive sentiment (acknowledging slowness but appreciating convenience and stock).",Dollar General,,['Grocery store']
Tic-Toc Café,"FOOD IS GREAT, AND THE CUSTOMER SERVICE IS EXCELLENT.",Valid,"The review provides a genuine assessment of the food quality and customer service at the diner, which directly relates to the dining experience. The 5-star rating is consistent with the positive feedback about food and service.",Tic-Toc Café,"Casual, vibrant American diner turning out breakfast & some Cajun offerings 24 hours a day.","['Diner', 'Breakfast restaurant', 'Hamburger restaurant']"
Subway,Good food and service,Valid,"The review provides a genuine assessment of the food and service at Subway, which is directly relevant to the sandwich shop/restaurant business. The 4-star rating aligns with the positive feedback about 'good food and service'.",Subway,"Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.","['Sandwich shop', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
Olive Garden Italian Restaurant,"We only go here because they have tablets for the kids to play on. The service is so-so as is the food. I had Chicken Parm and the two pieces of Chicken were very different. One was tough and rubbery the other was fine. They didn't bring out the Salad and bread sticks until AFTER we got our appetizers. Gee Thanks!
I am always generally underwhelmed by Olive Garden so my expectations were met. What I will add to this visit was that our server, I wish I remembered his name, he was a tall chap, shaved head, light beard, he was exemplary. Without him this would have been a 2 star visit.",Valid,"The review describes a genuine dining experience at Olive Garden, providing specific details about the food (Chicken Parm quality), service timing (salad and breadsticks served after appetizers), and praise for a specific server. The 3-star rating is consistent with the mixed experience described in the text.",Olive Garden Italian Restaurant,"Lively, family-friendly chain featuring Italian standards such as pastas & salads.","['Italian restaurant', 'Caterer', 'Family restaurant', 'Gluten-free restaurant', 'Takeout Restaurant', 'Seafood restaurant', 'Soup restaurant', 'Wine bar']"
Vino Volo,Worst lentil soup ever. Good that it’s vegan but awful soup. It seems like the the open a bad can a lentil soup and poured it on a bowl.,Valid,"The review describes a genuine dining experience at the wine bar, specifically commenting on the lentil soup quality. Despite the negative sentiment and 1-star rating, the content is relevant to the business (which serves food according to its description) and reflects an actual visit and meal experience.",Vino Volo,"Stand-alone & airport wine bars offering lunch, dinner & small plates with custom-paired wines.","['Wine bar', 'Wine store']"
Burger King,Good foof vfastv seaves,Valid,"Despite the typos ('foof' likely means 'food', 'vfastv' likely means 'fast', 'seaves' likely means 'service'), the review content is relevant to the fast-food restaurant, commenting on food quality, speed, and service, which aligns with Burger King's description and category.",Burger King,"Well-known fast-food chain serving grilled burgers, fries & shakes.",['Fast food restaurant']
Subway,Food is worth the money.,Valid,"The review provides a genuine assessment of the food quality and value at Subway, which is directly relevant to this sandwich shop/restaurant. The 4-star rating aligns with the positive sentiment expressed in the text.",Subway,"Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.","['Sandwich shop', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
Kirkland's,I love this store. Wonderful merchandise. Really great sales.,Valid,"The review describes a genuine shopping experience at Kirkland's home goods store. The reviewer mentions loving the store, wonderful merchandise, and great sales, which are all relevant to the retail experience and consistent with the store's description as a home decor retailer.",Kirkland's,"Retail chain with a wide assortment of home-decor items & gifts, including pillows, art & bedding.","['Home goods store', 'Bedroom furniture store', 'Furniture store']"
PetSuites Northshore,"We've boarded our medium sized chocolate lab here twice now and we've had a great experience each time.  Staff is friendly and dependable, our girl sees happy and comfortable.  And the price is fantastic.",Valid,"The review describes a genuine experience of boarding their dog at PetSuites Northshore twice, with specific details about staff friendliness, pet comfort, and pricing. The content is directly relevant to the pet boarding service category and the 5-star rating is consistent with the positive experience described.",PetSuites Northshore,,"['Pet boarding service', 'Kennel', 'Pet groomer', 'Pet sitter']"
Two Men and a Truck,"So torn.

On the one hand, the guy who came by afterwards and repaired some of the minor damage was great. On the other hand, the moving experience itself was horrible.

I had a 3 bed 1 bath house moving to a 3 bed 2 bath house. I had 2 bedroom sets, an office, a full living room, 15 boxes, 10 bags, and 3 appliances to move. The distance between locations was under 2 miles. We were quoted 4-5hrs.

The last moving company I hired did a move from baton rouge to Denham with the same contents in under 4hrs with travel time.

The two men that turned up dragged their feet every opportunity they could. They kept closing the truck wanting to move to the 2nd house when the 1st house still had contents to be moved. They kept taking on-the-clock breaks. They kept losing hardware for disassembled furniture.

I literally had to keep stating ""everything but the fridge and oven needs to be on the truck"" but they still failed to load up all of the soft materials, appliances, etc, on the first trip. They packed so stupidly they had to make 2 trips.

On the first trip, to the new location, they left the same time as me and somehow took an additional 15 minutes driving the 1 mile to the new house. They forgot the bed hardware at the old house. After unloading the truck, I had to send they put the furniture where I asked them to put it and not just drop it in the center of the room.

I then had to bribe them to make a 2nd trip to retrieve the 10 bags, 2 missed appliances, and a bunch of other small items. Again, I had to keep reminding them I'm paying for their time and I needed everything moved, everything. They kept closing the truck, again. They kept walking past items, stating rooms were empty when plastic crates and PCs were sitting in the middle of the floor. 6hrs after the move started, I finally managed to get nearly everything into the new house.

Of course, we went back and retrieved stuff like the dryer vent line, the microwave, two more boxes, and two baskets with electronics that were missed on both the first and second trip.

The manager who turned up 3 days after the move apologized for the men, and repaired some of the damages. He cut a check for $165 to offset damages to a coffee table that looked like the guys used as a dance floor.

Today, I finally had a reason to start looking at hanging my 55"" 4k Samsung TV. To my horror, I just found not one, but 3 decent scratches on the glass. Here's hoping 2 men and a truck can cover those damages too.u

Edit: damage guy hasn't returned 5 calls and check for damages never arrived.",Valid,"This is a detailed, genuine review describing a specific moving experience with Two Men and a Truck. The reviewer provides extensive details about their moving service experience, including specific problems with the movers, timing issues, damaged items, and follow-up interactions with management. The 1-star rating is consistent with the numerous negative experiences described. Despite being critical, it clearly relates to the moving company's services and represents a legitimate customer experience.",Two Men and a Truck,,"['Mover', 'Moving and storage service', 'Moving supply store', 'Piano moving service']"
Popeyes Louisiana Kitchen,Servic,Irrelevant,"The review text 'Servic' is extremely short and incomplete, making it impossible to determine any meaningful connection to the restaurant's food, service, or experience. The single word fragment does not relate to the business description, category, or provide any substantive feedback about Popeyes Louisiana Kitchen.",Popeyes Louisiana Kitchen,"Louisiana-accented fast-food chain known for its spicy fried chicken, biscuits & sides.","['Chicken restaurant', 'Cajun restaurant', 'Fast food restaurant', 'Restaurant', 'Seafood restaurant']"
McAlister's Deli,Great Chef's Salad! Service was wonderful!,Valid,"The review describes a genuine dining experience at McAlister's Deli, mentioning specific food items (Chef's Salad) and service quality. The content is directly relevant to the restaurant's offerings as a deli/sandwich shop, and the 5-star rating is consistent with the positive feedback.",McAlister's Deli,"Easygoing counter-service chain known for its sandwiches, stuffed baked potatoes & sweet tea.","['Deli', 'American restaurant', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant', 'Salad shop', 'Sandwich shop']"
Cheng's Garden,"Food was good, portions nice. I guess more of a gourmet style Chinese restaurant little higher price than normal.",Valid,"The review provides a genuine experience about the food quality, portion sizes, and pricing at this Chinese/Japanese restaurant. The content is directly relevant to the business description and category, with a reasonable 4-star rating that matches the positive but measured tone of the review.",Cheng's Garden,"Sushi rolls pair with grilled Japanese fare & Chinese staples at this sizable, relaxed eatery.","['Chinese restaurant', 'Japanese restaurant', 'Restaurant']"
AT&T Store,Good people.,Valid,"The review provides a genuine, positive assessment of the AT&T Store staff with 'Good people' and a 4-star rating. While brief, the comment is directly relevant to the business as it evaluates the service quality/staff, which is appropriate for a cell phone store review.",AT&T Store,"Retailer providing wireless plans & a range of phones, devices & accessories.","['Cell phone store', 'Cell phone accessory store', 'Telecommunications service provider']"
Best Buy,Great and friendly staff that is very helpful,Valid,"The review describes a genuine experience with the staff at Best Buy, which is relevant to the electronics store. The 5-star rating is consistent with the positive feedback about helpful and friendly staff.",Best Buy,"Chain retailer with a large array of brand-name electronics, computers, appliances & more.","['Electronics store', 'Appliance store', 'Computer store', 'Home theater store', 'Music store', 'Video game store', 'Video store']"
Brown's Food Center,Always find a great little surprise while in here. Friendly staff and great selection.,Valid,"The review describes a genuine shopping experience at the grocery store, mentioning staff friendliness and product selection, which are relevant to the business category. The 5-star rating is consistent with the positive feedback.",Brown's Food Center,,['Grocery store']
Kroger,Store smells funny,Valid,"The review describes a specific experience about the store's smell, which is directly relevant to visiting the grocery store location. The 2-star rating is consistent with the negative feedback about the store conditions.",Kroger,,['Grocery store']
Starbucks,Love this place all good,Valid,"The review expresses a positive sentiment about the location with a 5-star rating that matches the positive text. While brief, the comment 'Love this place all good' is relevant to the Starbucks coffee shop and describes a genuine experience.",Starbucks,"Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.","['Coffee shop', 'Cafe', 'Coffee store', 'Espresso bar']"
Ranchland,The best Western store in the arkla text great  service,Valid,"The review describes a genuine shopping experience at a Western apparel store, praising both the store quality and service. The 5-star rating is consistent with the positive feedback about the Western store.",Ranchland,,['Western apparel store']
Winn-Dixie,"Nicely stocked food store with a friendly pharmacy inside. Deli and bakery is above standard for a food store in the area.

Deli and bakery closes too early do plan ahead.",Valid,"The review provides a genuine experience describing specific aspects of the grocery store including the pharmacy, deli, and bakery, which directly relate to the business categories. The 4-star rating is consistent with the mostly positive feedback and constructive criticism about closing times.",Winn-Dixie,,"['Supermarket', 'Bakery', 'Deli', 'Florist']"
Dave & Buster's,This was the 3rd time I've been the Dave and busters here in New Orleans but the 1st time I did not have a horrible experience!!!!,Valid,"The review describes a genuine experience at Dave & Buster's, mentioning multiple visits and comparing this experience to previous ones. The 5-star rating aligns with the improved experience described, and the content is directly relevant to the restaurant/entertainment venue.",Dave & Buster's,Family-friendly chain offering a sports-bar-style setting for American food & arcade games.,"['Restaurant', 'Amusement center', 'Bar & grill', 'Cocktail bar', 'Family restaurant', 'Video arcade']"
Dollar General,Always feel welcomed,Valid,"The review expresses a genuine positive experience about feeling welcomed at the store, which is relevant to the customer service aspect of this retail location. The 5-star rating is consistent with the positive sentiment.",Dollar General,,['Grocery store']
Vista Village Shopping Center,Gotta go once a week,Valid,"The review expresses a positive experience with the shopping center, indicating regular visits ('once a week') which is relevant to a shopping mall, and the 5-star rating is consistent with this positive sentiment.",Vista Village Shopping Center,,['Shopping mall']
Verizon,No good deals,Valid,"The review expresses a genuine opinion about the deals offered at Verizon, which is directly relevant to the telecommunications company's services and pricing. The 3-star rating is consistent with a neutral-negative experience regarding their deals.",Verizon,"Telecommunications company offering cell phones, wireless plans, accessories & more.",['Cell phone store']
Little Capital,Best breakfast sandwiches ever!!,Valid,"The review provides a genuine positive experience about breakfast sandwiches at the restaurant. While the category is 'Hamburger restaurant', breakfast sandwiches are a relevant menu item for this type of establishment, and the 4-star rating is consistent with the enthusiastic positive text.",Little Capital,,['Hamburger restaurant']
Hana Japanese Steakhouse and Sushi Bar,"Sadly, the best you will get in Leesville. Salad bar sucks.  The bathrooms could use bleach and a s.o.s pad.",Valid,"The review provides genuine feedback about a dining experience at the Japanese restaurant, mentioning specific aspects like the salad bar and bathrooms. The 3-star rating is consistent with the mixed sentiment expressed in the review.",Hana Japanese Steakhouse and Sushi Bar,"Convivial eatery offering hibachi-grilled meats & creative rolls, plus other Japanese fare & sake.","['Japanese steakhouse', 'Asian restaurant', 'Japanese restaurant', 'Restaurant', 'Seafood restaurant', 'Sushi restaurant']"
Musical Legends Park,"(Translated by Google) Small, cozy and well located place, has a good time there with excellent music.

(Original)
Lugar pequeño, acogedor y bien ubicado, se la pasa bien ahí con música excelente.",Valid,"The review describes a genuine experience at Musical Legends Park, mentioning the cozy atmosphere, good location, and excellent music, which aligns perfectly with the business description of a park with jazz legends statues hosting live local bands. The 4-star rating is consistent with the positive experience described.",Musical Legends Park,Statues of jazz legends decorate this cozy park hosting live local bands daily.,"['Park', 'Cafe', 'Jazz club', 'Live music venue', 'Tourist attraction']"
Winn-Dixie,I simply love Winn Dixie,Valid,"The review expresses genuine positive sentiment about Winn-Dixie, which is directly relevant to the grocery store/supermarket business. The 5-star rating is consistent with the positive text.",Winn-Dixie,,"['Supermarket', 'Bakery', 'Deli', 'Florist']"
Ardies's Food Center,Great store great people,Valid,"The review provides a genuine, positive assessment of both the store and its staff, which is relevant to a grocery store business. The 5-star rating is consistent with the positive commentary.",Ardies's Food Center,,"['Grocery store', 'ATM']"
Rouses Market,"Always have everything I want my favorite store,  but security and the employees NEED to enforce wearing mask ! Some people didnt have them on or had it under the nose .employees are also wearing the mask under the nose",Valid,"The review describes a genuine shopping experience at the grocery store, providing feedback about product availability, store preference, and safety protocols during what appears to be COVID-19 pandemic period. The 4-star rating is consistent with the mixed positive (favorite store, has everything) and constructive criticism (mask enforcement issues) content.",Rouses Market,"Supermarket chain offering handmade sushi, grab-&-go dinners & Cajun meats.",['Grocery store']
Panera Bread,Breakfast sandwiches are Great.,Valid,"The review describes a genuine experience with breakfast sandwiches at Panera Bread, which aligns with the business's category as a breakfast restaurant and sandwich shop. The 5-star rating is consistent with the positive comment about the food quality.",Panera Bread,"Counter-serve bakery/cafe chain serving sandwiches, salads & more, known for its bread & free WiFi.","['Restaurant', 'Bakery', 'Cafe', 'Caterer', 'Takeout Restaurant', 'Sandwich shop']"
Petco,I wished they had more stuff their store is over priced and they rarely have what you need but the staff is always polite and very helpful. My pup loves it there so I stop everytime,Valid,"The review describes a genuine experience at Petco, discussing specific aspects like product availability, pricing, staff helpfulness, and their pet's reaction to the store. Despite some criticism, the 5-star rating and statement 'I stop everytime' indicates overall satisfaction, making this a legitimate customer review.",Petco,"Chain with pet food & supplies, such as toys, beds & apparel (many offer pet services & adoptions).","['Pet supply store', 'Bird shop', 'Fish store', 'Pet store', 'Reptile store', 'Tropical fish store']"
McDonald's,Moved fast,Valid,"The review 'Moved fast' is relevant to McDonald's as a fast-food restaurant, commenting on the speed of service, which is a key aspect of fast-food establishments. The 4-star rating is consistent with a positive experience regarding service speed.",McDonald's,"Classic, long-running fast-food chain known for its burgers, fries & shakes.","['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']"
Sherwin-Williams Commercial Paint Store,Very knowledgeable and helpful staff,Valid,"The review provides a genuine assessment of the staff's knowledge and helpfulness, which is directly relevant to the paint store's service quality. The 4-star rating is consistent with the positive feedback about the staff.",Sherwin-Williams Commercial Paint Store,,"['Paint store', 'Building materials store', 'Building materials supplier', 'Paint manufacturer', 'Painting', 'Paintings store']"
Southern Spice of Moss Bluff,"Mossbluff.....Went in to get a good hot breakfast only to get cold food. Normally it's all good but severely slacking lately. Burnt toast so hard you couldn't bite into it, on top of it old eggs . I sent toast back tried to eat pancakes that were over warmed in microwave  you couldn't cut it . I showed the RUDE waitress, do she had them remade with toast which was all good . The waitress asked me how was the food I said way better and asked if their cook was new because of the reheated pancakes. This is where I got upset and am writting this post she lied and said she watched him cook pancakes right before she came out with them that it must been the bottom of the batter. Omg that's the stupidest thing I ever heard. Instead of being honest, so I told her no that doesn't make any sense and she argued with me..ever heard of the saying customer is right because I was...then to be so sarcastic and rude on top of it...Lake Charles is always great.
Wow should've just went to McDonalds in the Bluff",Valid,"The review describes a detailed dining experience at the restaurant, including specific issues with food quality (cold food, burnt toast, reheated pancakes) and service (rude waitress). Despite the negative tone and 1-star rating, the reviewer clearly visited the location and provides relevant feedback about the food and service quality at this Southern/Cajun restaurant.",Southern Spice of Moss Bluff,"Unfussy Southern & Cajun spot serving po' boys, burgers & other comfort fare in casual digs.","['Southern restaurant (US)', 'Cajun restaurant', 'Seafood restaurant']"
Southside Cafe,Noisy AS,Valid,"The review describes a genuine experience about the noise level at the cafe, which is relevant to the dining experience. The 3-star rating is consistent with a mixed review noting the loud environment, and the comment aligns with the business description mentioning a 'bustling space'.",Southside Cafe,"Unpretentious standby serving hearty American fare, beer & cocktails in a bustling space.","['American restaurant', 'Cafe', 'Family restaurant', 'Restaurant', 'Seafood restaurant', 'Sports bar']"
Golden Corral Buffet & Grill,Love they food enterance,Valid,"The review expresses positive sentiment about the food at Golden Corral, which is directly relevant to this buffet restaurant. Despite the brief text and spelling error ('enterance' likely meant 'entrance'), the review clearly relates to the dining experience at the establishment.",Golden Corral Buffet & Grill,"Family-friendly buffet chain featuring all-you-can-eat American fare, plus salad & dessert bars.","['Takeout restaurant', 'American restaurant', 'Banquet hall', 'Breakfast restaurant', 'Buffet restaurant', 'Down home cooking restaurant', 'Family restaurant', 'Steak house']"
Grand Isle Marina,Great place for fishing and accommodations .,Valid,"The review describes a genuine experience relevant to a marina, mentioning fishing and accommodations which are typical services offered by marinas. The 5-star rating is consistent with the positive assessment.",Grand Isle Marina,,['Marina']
Zippy's Burritos Tacos & More,Always outstanding,Valid,"The review provides a positive assessment of the restaurant experience with a 5-star rating that matches the positive sentiment. While brief, the comment 'Always outstanding' is directly relevant to the Mexican restaurant and indicates repeat visits with consistent quality.",Zippy's Burritos Tacos & More,Mexican fare & frozen margaritas are offered at this upbeat neighborhood spot with games on TVs.,['Mexican restaurant']
The Salvage Store Discount Grocery,Friendly staff and you can find find some amazing prices. Just pay attention to the expiration dates on products.,Valid,"The review provides a genuine experience about shopping at the discount grocery store, mentioning friendly staff, good prices, and practical advice about checking expiration dates. The content is directly relevant to the business category and description, and the 3-star rating is consistent with the balanced feedback provided.",The Salvage Store Discount Grocery,,"['Grocery store', 'Discount store', 'Discount supermarket']"
Bergeron's Boudin & Cajun Meats,Good cracklelen pork and chicken. Rib-eye stuffed peppers!!,Valid,"The review describes specific food items (cracklin pork, chicken, rib-eye stuffed peppers) that are relevant to a Cajun restaurant and meat market. The 4-star rating is consistent with the positive tone, and the content directly relates to the business's food offerings.",Bergeron's Boudin & Cajun Meats,,['Cajun restaurant']
Anthony's Sports Bar & Grill,"We got there at 11:15 was told the cook was taking a smoke break
Kitchen was closed",Valid,The review describes a genuine experience at the sports bar where the customer arrived and was told the kitchen was closed due to the cook taking a smoke break. The 1-star rating is consistent with the negative experience described.,Anthony's Sports Bar & Grill,,['Sports bar']
Jennings Travel Plaza,Love Jennings!!!,Valid,"The review expresses genuine positive sentiment about Jennings Travel Plaza with a 4-star rating. While brief, the enthusiastic tone and exclamation marks indicate a real experience at the location, making it relevant to the truck stop business.",Jennings Travel Plaza,"Supermarket chain with brand-name & house-label groceries, a bakery & a deli. Many have pharmacies.",['Truck stop']
"Outlaws BBQ-Alexandria, LA",Good but pricey,Valid,"The review provides a genuine assessment of the barbecue restaurant, commenting on both food quality ('Good') and pricing ('pricey'), which are relevant aspects of a dining experience. The 4-star rating is consistent with the mixed positive feedback.","Outlaws BBQ-Alexandria, LA",,['Barbecue restaurant']
Bass Pro Shops,To price for me,Irrelevant,"The review text 'To price for me' is extremely short and unclear, with no clear connection to Bass Pro Shops' outdoor gear business. The text appears to be incomplete or garbled, and despite the 5-star rating, it doesn't describe any genuine experience with the sporting goods store's products or services.",Bass Pro Shops,"Chain known for its large, wilderness-themed stores & wide array of hunting, fishing & outdoor gear.","['Sporting goods store', 'Clothing store', 'Fishing store', 'Hunting store', ""Men's clothing store"", 'Shoe store', 'T-shirt store', ""Women's clothing store""]"
Premier Centre,Expensive expensive expensive,Valid,"The review expresses a genuine opinion about the cost/pricing at this shopping mall location. While brief, 'expensive' is directly relevant to the shopping experience at a mall, and the 3-star rating is consistent with a mixed sentiment about high prices.",Premier Centre,,['Shopping mall']
Harbor Freight Tools,Always fast friendly,Valid,"The review provides a genuine assessment of the customer service experience at the hardware store, with 'fast friendly' describing the staff service quality, which is relevant to the business.",Harbor Freight Tools,"Retail chain carrying a wide range of tools, hardware & other products for the home, garden & car.",['Hardware store']
Fremaux Dental Care Clinic - Slidell,"Dr. Beard and all of the staff are absolutely amazing. I've been terrified of the dentist since I was a child. When I was faced with a dental emergency earlier this year, I explained the fear I had and how others have dismissed it over the years. I had a true fear, and they went the extra mile to ensure my comfort and all procedures were explained in detail. For the first time in 25 years, I can finally say I enjoy going to the dentist office. Also, teeth whitening results are worth every penny.",Valid,"The review describes a genuine dental experience at the clinic, mentioning specific staff (Dr. Beard), dental procedures, and services like teeth whitening. The content is highly relevant to the dental practice and categories, and the 5-star rating aligns with the positive experience described.",Fremaux Dental Care Clinic - Slidell,,"['Dentist', 'Cosmetic dentist', 'Dental hygienist', 'Dental implants periodontist', 'Denture care center', 'Orthodontist', 'Pediatric dentist', 'Periodontist', 'Teeth whitening service']"
Alaska Street Park,Good for a softball practice field.,Valid,"The review describes a genuine experience using the park for softball practice, which is directly relevant to a park location. The 5-star rating is consistent with the positive assessment of the facility's suitability for sports activities.",Alaska Street Park,,"['Park', 'Tourist attraction']"
Family Dollar,Great service.,Valid,"The review provides a genuine assessment of the service quality at Family Dollar, with a 5-star rating that is consistent with the positive comment about 'Great service'. The content is relevant to the business as service quality is applicable to any retail establishment.",Family Dollar,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.","['Dollar store', 'Clothing store', 'Discount store', 'Discount supermarket', 'School supply store', 'Tobacco shop', 'Toy store']"
Radosta's Restaurant,Home made Italian sausage sandwich?  Yes please.  It was good and easy and pretty good price.,Valid,"The review describes a genuine dining experience at the restaurant, mentioning a specific menu item (Italian sausage sandwich) and commenting on taste, convenience, and price. The 5-star rating is consistent with the positive feedback.",Radosta's Restaurant,"Long-running, homey standby known for po' boys, with hearty sandwiches & other American eats.",['Restaurant']
Brennan's,Delicious,Valid,"The review describes a genuine dining experience with 'Delicious' being directly relevant to the restaurant's food quality, and the 5-star rating is consistent with the positive assessment.",Brennan's,"Fine-dining landmark famed for Creole cuisine, posh breakfasts and bananas Foster for dessert.","['Restaurant', 'Creole restaurant', 'New American restaurant']"
Animal Ark Pet Clinic-Drusilla,Love these people. So great. They really care about animals.,Valid,"The review describes a genuine positive experience at a veterinarian clinic, praising the staff's care for animals, which is directly relevant to the business category and services.",Animal Ark Pet Clinic-Drusilla,,['Veterinarian']
Waffle House,Have their act together on social distancing,Valid,"The review provides a genuine assessment of the restaurant's COVID-19 safety measures, which is relevant to the dining experience at this breakfast restaurant. The 4-star rating is consistent with the positive comment about their social distancing practices.",Waffle House,"Simple chain spot offering American diner fare & all-day breakfast, including signature waffles.","['Breakfast restaurant', 'American restaurant', 'Diner', 'Family restaurant', 'Takeout restaurant', 'Restaurant']"
Magpie Cafe,Great weekend morning coffee and breakfast spot.,Valid,"The review describes a genuine experience at the cafe, mentioning coffee and breakfast which directly relates to the business category (Cafe) and description (coffee shop offering espresso drinks and pastries). The 5-star rating is consistent with the positive text.",Magpie Cafe,"Bright, contemporary coffee shop offering espresso drinks, tea, pastries, sandwiches & salads.",['Cafe']
Oak Alley Plantation,Very pretty place. Really enjoyed the tour of the house. History of the plantation very interesting. Also had a very good lunch. Well worth the time to drive there.,Valid,"The review describes a genuine visit experience to the plantation, mentioning specific activities (house tour, lunch) and positive impressions about the history and location. The content is directly relevant to the tourist attraction/history museum and aligns well with the business description of guided tours and historical exhibits.",Oak Alley Plantation,"Former plantation with exhibits about local history and sugarcane cultivation, plus guided tours.","['Tourist attraction', 'History museum']"
Jandy Imports,Best place for all leather goods for bikers to the general public. They have anything and the leather belts are locally made in the city of Slidell. And the clerk's are very nice and friendly. I have always love going there for many of years.,Valid,"The review describes a genuine shopping experience at a leather goods store, mentioning specific products (leather goods, belts), local manufacturing details (made in Slidell), staff interaction (nice and friendly clerks), and long-term customer relationship (going there for many years). The 5-star rating is consistent with the positive experience described.",Jandy Imports,,['Leather coats store']
Cinemark Tinseltown and XD,Great seats.,Valid,"The review describes a genuine experience at the movie theater, commenting on the seating quality which is directly relevant to the business (movie theater with stadium seats). The 5-star rating is consistent with the positive comment.",Cinemark Tinseltown and XD,"Chain of movie theaters, some with multiple screens, stadium seats & self-service ticketing kiosks.","['Movie theater', 'Snack bar']"
Thomas Assembly Center,I don't really,Irrelevant,"The review text 'I don't really' is extremely short and incomplete, providing no meaningful content related to the arena, assembly center, or any experience at the location. The text does not relate to the business name, category (Arena), or any reasonable expectation of what a venue review should contain.",Thomas Assembly Center,,['Arena']
